"species","hyp.ref","prob"
"Atherurus macrourus","Nocturnal",0.998191695715358
"Atherurus macrourus","Nocturnal",0.964565046282822
"Atherurus macrourus","Nocturnal",0.998663687638187
"Atherurus macrourus","Nocturnal",0.998958819725603
"Atherurus macrourus","Nocturnal",0.989802570477051
"Atherurus macrourus","Nocturnal",0.999473843163149
"Atherurus macrourus","Nocturnal",0.998187776972823
"Atherurus macrourus","Nocturnal",0.99899612681184
"Atherurus macrourus","Nocturnal",0.996966870133411
"Atherurus macrourus","Nocturnal",0.986945021136074
"Atherurus macrourus","Nocturnal",0.998215329293178
"Atherurus macrourus","Nocturnal",0.99698507152
"Atherurus macrourus","Nocturnal",0.994214985915459
"Atherurus macrourus","Nocturnal",0.998218766858914
"Atherurus macrourus","Nocturnal",0.998964760709805
"Atherurus macrourus","Nocturnal",0.99862345680836
"Atherurus macrourus","Nocturnal",0.999688427265639
"Atherurus macrourus","Nocturnal",0.991300916125742
"Atherurus macrourus","Nocturnal",0
"Atherurus macrourus","Nocturnal",0.999046039549512
"Atherurus macrourus","Nocturnal",0.995741474403117
"Atherurus macrourus","Nocturnal",0.999956720467187
"Atherurus macrourus","Nocturnal",0.986899827515144
"Atherurus macrourus","Nocturnal",0.999893483061449
"Atherurus macrourus","Nocturnal",0.982750021048168
"Atherurus macrourus","Nocturnal",0.906793653178027
"Atherurus macrourus","Nocturnal",0.967235635006068
"Atherurus macrourus","Nocturnal",0.998583478874349
"Atherurus macrourus","Nocturnal",0.994669481897243
"Atherurus macrourus","Nocturnal",0.947903839982712
"Atherurus macrourus","Nocturnal",0.984466468273451
"Atherurus macrourus","Nocturnal",0.999017101882327
"Atherurus macrourus","Nocturnal",0.060093265270507
"Atherurus macrourus","Nocturnal",0.998781443977522
"Atherurus macrourus","Nocturnal",0.99891112630875
"Atherurus macrourus","Nocturnal",0.995511225224332
"Atherurus macrourus","Nocturnal",0.916598840073619
"Atherurus macrourus","Nocturnal",0.998266525326688
"Atherurus macrourus","Nocturnal",0.998120770347485
"Atherurus macrourus","Nocturnal",0.99984965225677
"Atherurus macrourus","Nocturnal",0.97184605297544
"Atherurus macrourus","Nocturnal",0.999381468790776
"Atherurus macrourus","Nocturnal",0.999909903839863
"Atilax paludinosus","Nocturnal",0.661475326275352
"Atilax paludinosus","Nocturnal",0.989395330702239
"Atilax paludinosus","Nocturnal",0.708354249802878
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.997058880570835
"Atilax paludinosus","Nocturnal",0.941560284993966
"Atilax paludinosus","Nocturnal",0.996628771607816
"Atilax paludinosus","Nocturnal",0.981542912737267
"Atilax paludinosus","Nocturnal",0.73857956439862
"Atilax paludinosus","Nocturnal",0.986425267674453
"Atilax paludinosus","Nocturnal",0.991229896483886
"Atilax paludinosus","Nocturnal",0.212212006487021
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.959306798454938
"Atilax paludinosus","Nocturnal",0.99653320659703
"Atilax paludinosus","Nocturnal",0.75938625713289
"Atilax paludinosus","Nocturnal",0.986508188742291
"Atilax paludinosus","Nocturnal",0.889918524678443
"Atilax paludinosus","Nocturnal",0.945988223525424
"Atilax paludinosus","Nocturnal",0.0729920145985077
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0.260997350854808
"Atilax paludinosus","Nocturnal",0.998743729201984
"Atilax paludinosus","Nocturnal",0.330215479765862
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0
"Atilax paludinosus","Nocturnal",0
"Axis axis","Crepuscular",0
"Axis axis","Crepuscular",0
"Bassaricyon neblina","Nocturnal",0.971807147089785
"Bdeogale crassicauda","Nocturnal",0.999842742486429
"Bdeogale crassicauda","Nocturnal",0.998266153750823
"Bdeogale crassicauda","Nocturnal",0.99815427541175
"Bdeogale crassicauda","Nocturnal",0.999368133947985
"Bdeogale crassicauda","Nocturnal",0.998951173765281
"Bdeogale crassicauda","Nocturnal",0.996465657580227
"Bdeogale crassicauda","Nocturnal",0.973171680042976
"Bdeogale crassicauda","Nocturnal",0.992090938048524
"Bdeogale crassicauda","Nocturnal",0.994543603831311
"Bdeogale crassicauda","Nocturnal",0.999230391602949
"Bdeogale crassicauda","Nocturnal",0.920394623570705
"Bdeogale crassicauda","Nocturnal",0.718077746703458
"Bdeogale crassicauda","Nocturnal",0.9997624891448
"Bdeogale crassicauda","Nocturnal",0.999481159478622
"Bdeogale crassicauda","Nocturnal",0.985408611631387
"Bdeogale crassicauda","Nocturnal",0.993729216462487
"Bdeogale crassicauda","Nocturnal",0.999328055376183
"Bdeogale crassicauda","Nocturnal",0.997043397966859
"Bdeogale crassicauda","Nocturnal",0.998621828614715
"Bdeogale crassicauda","Nocturnal",0.996489385798229
"Bdeogale crassicauda","Nocturnal",0.997999004381959
"Bdeogale crassicauda","Nocturnal",0.999072558477232
"Bdeogale crassicauda","Nocturnal",0.900497056864747
"Bdeogale crassicauda","Nocturnal",0.785095109365226
"Bdeogale crassicauda","Nocturnal",0.912182444580051
"Bdeogale crassicauda","Nocturnal",0.997532640073024
"Bdeogale crassicauda","Nocturnal",0.997652741701197
"Bdeogale crassicauda","Nocturnal",0.998379778224243
"Bdeogale crassicauda","Nocturnal",0.999534906608385
"Bdeogale crassicauda","Nocturnal",0.943074885917428
"Bdeogale crassicauda","Nocturnal",0.998848893111986
"Bdeogale crassicauda","Nocturnal",0.992339864336206
"Bdeogale crassicauda","Nocturnal",0.9720955884279
"Bdeogale crassicauda","Nocturnal",0.997257005530666
"Bdeogale crassicauda","Nocturnal",0.994387353146536
"Bdeogale crassicauda","Nocturnal",0.996502566653749
"Bdeogale crassicauda","Nocturnal",0.998028698969811
"Bdeogale crassicauda","Nocturnal",0.999883368240385
"Bdeogale crassicauda","Nocturnal",0.990556725856797
"Bdeogale crassicauda","Nocturnal",0.995490113463446
"Bdeogale crassicauda","Nocturnal",0.983651681199476
"Bdeogale crassicauda","Nocturnal",0.913137072079233
"Bdeogale crassicauda","Nocturnal",0.997301418684325
"Bdeogale crassicauda","Nocturnal",0.996908422299091
"Bdeogale nigripes","Nocturnal",0.997019752533584
"Bdeogale nigripes","Nocturnal",0.998250429864498
"Bdeogale nigripes","Nocturnal",0.99040540473977
"Bison bison","Cathemeral",0.294660634208666
"Bison bison","Cathemeral",0.269873055570158
"Bison bison","Cathemeral",0.000862824444746358
"Bison bison","Cathemeral",0.00124989473936366
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0.959745846747674
"Blastocerus dichotomus","Nocturnal",0.563208313026646
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0
"Blastocerus dichotomus","Nocturnal",0.03716192231745
"Bos gaurus","Cathemeral",0.98818030656954
"Bos gaurus","Cathemeral",0.224418687641525
"Bos gaurus","Cathemeral",0.948865562732688
"Bos gaurus","Cathemeral",0.957081524331038
"Bos gaurus","Cathemeral",0.963681226042107
"Bos gaurus","Cathemeral",0.509479678858263
"Bos gaurus","Cathemeral",0.977942889137163
"Bos gaurus","Cathemeral",0.184887739030504
"Bos gaurus","Cathemeral",0.743284039625344
"Bos javanicus","Cathemeral",0.813877596978874
"Cabassous centralis","Nocturnal",0.992875949690685
"Cabassous tatouay","Nocturnal",0.99905265744276
"Callosciurus erythraeus","Diurnal",0.999992975958223
"Callosciurus erythraeus","Diurnal",1
"Callosciurus erythraeus","Diurnal",0.99997928749072
"Callosciurus erythraeus","Diurnal",0.999471094994087
"Callosciurus prevostii","Diurnal",0.343332551067038
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.998580584667707
"Callospermophilus lateralis","Diurnal",0.999690685505382
"Callospermophilus lateralis","Diurnal",0.999970007083886
"Callospermophilus lateralis","Diurnal",0.999997691024495
"Callospermophilus lateralis","Diurnal",0.999983584725631
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999998045564822
"Callospermophilus lateralis","Diurnal",0.99999261879663
"Callospermophilus lateralis","Diurnal",0.541226080124573
"Callospermophilus lateralis","Diurnal",0.913747490101121
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999992611699181
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",1
"Callospermophilus lateralis","Diurnal",0.999999437886418
"Callospermophilus lateralis","Diurnal",0.999997816700817
"Callospermophilus lateralis","Diurnal",0.998547260544948
"Callospermophilus lateralis","Diurnal",1
