"","dat.scientificName","ss"
"4434","Hemigalus derbyanus",21
"4435","Hemigalus derbyanus",30
"4436","Hemigalus derbyanus",24
"4437","Hemigalus derbyanus",17
"4438","Hemigalus derbyanus",20
"4439","Hemigalus derbyanus",27
"4440","Hemigalus derbyanus",11
"4441","Hemigalus derbyanus",14
"4442","Hemigalus derbyanus",24
"4443","Hemigalus derbyanus",10
"4444","Hemigalus derbyanus",32
"4445","Hemigalus derbyanus",41
"4446","Hemigalus derbyanus",13
"4447","Hemigalus derbyanus",15
"4448","Hemigalus derbyanus",29
"4449","Hemigalus derbyanus",10
"4450","Hemigalus derbyanus",31
"4451","Hemigalus derbyanus",19
"4452","Hemigalus derbyanus",16
"4453","Hemigalus derbyanus",12
"4454","Herpailurus yagouaroundi",12
"4455","Herpailurus yagouaroundi",34
"4456","Herpailurus yagouaroundi",30
"4457","Herpailurus yagouaroundi",11
"4458","Herpailurus yagouaroundi",15
"4459","Herpailurus yagouaroundi",13
"4460","Herpailurus yagouaroundi",24
"4461","Herpailurus yagouaroundi",10
"4462","Herpailurus yagouaroundi",31
"4463","Herpailurus yagouaroundi",10
"4464","Herpailurus yagouaroundi",10
"4465","Herpailurus yagouaroundi",36
"4466","Herpailurus yagouaroundi",18
"4467","Herpestes brachyurus",21
"4468","Herpestes brachyurus",26
"4469","Herpestes ichneumon",10
"4470","Herpestes ichneumon",10
"4471","Herpestes ichneumon",11
"4472","Herpestes javanicus",20
"4473","Herpestes naso",12
"4474","Herpestes naso",12
"4475","Herpestes naso",11
"4476","Herpestes sanguineus",13
"4477","Herpestes sanguineus",19
"4478","Herpestes sanguineus",21
"4479","Herpestes sanguineus",10
"4480","Herpestes sanguineus",11
"4481","Herpestes sanguineus",17
"4482","Herpestes sanguineus",25
"4483","Herpestes sanguineus",14
"4484","Herpestes sanguineus",152
"4485","Herpestes sanguineus",10
"4486","Herpestes sanguineus",10
"4487","Herpestes sanguineus",11
"4488","Herpestes sanguineus",10
"4489","Herpestes sanguineus",18
"4490","Herpestes sanguineus",11
"4491","Herpestes sanguineus",13
"4492","Herpestes sanguineus",11
"4493","Herpestes semitorquatus",25
"4494","Herpestes urva",10
"4495","Herpestes urva",44
"4496","Herpestes urva",10
"4497","Herpestes urva",12
"4498","Herpestes urva",26
"4499","Herpestes urva",12
"4500","Herpestes urva",16
"4501","Herpestes urva",14
"4502","Herpestes urva",14
"4503","Herpestes urva",12
"4504","Herpestes urva",12
"4505","Herpestes urva",36
"4506","Herpestes urva",30
"4507","Herpestes urva",19
"4508","Herpestes urva",21
"4509","Herpestes urva",23
"4510","Herpestes urva",20
"4511","Herpestes urva",23
"4512","Herpestes urva",11
"4513","Herpestes urva",21
"4514","Herpestes urva",11
"4515","Herpestes urva",19
"4516","Herpestes urva",12
"4517","Hippopotamus amphibius",29
"4518","Hippopotamus amphibius",11
"4519","Hippopotamus amphibius",33
"4520","Hippopotamus amphibius",11
"4521","Hippopotamus amphibius",70
"4522","Hippopotamus amphibius",18
"4523","Hippopotamus amphibius",122
"4524","Hippopotamus amphibius",85
"4525","Hippopotamus amphibius",71
"4526","Hippopotamus amphibius",52
"4527","Hippopotamus amphibius",48
"4528","Hippopotamus amphibius",47
"4529","Hippopotamus amphibius",101
"4530","Hippopotamus amphibius",12
"4531","Hippopotamus amphibius",93
"4532","Hippopotamus amphibius",41
"4533","Hippopotamus amphibius",37
"4534","Hippopotamus amphibius",43
"4535","Hippopotamus amphibius",12
"4536","Hippopotamus amphibius",90
"4537","Hippopotamus amphibius",18
"4538","Hippopotamus amphibius",31
"4539","Hippopotamus amphibius",23
"4540","Hippopotamus amphibius",66
"4541","Hippopotamus amphibius",10
"4542","Hippopotamus amphibius",63
"4543","Hippopotamus amphibius",124
"4544","Hippopotamus amphibius",81
"4545","Hippopotamus amphibius",104
"4546","Hippopotamus amphibius",27
"4547","Hippopotamus amphibius",99
"4548","Hippopotamus amphibius",49
"4549","Hippopotamus amphibius",51
"4550","Hippopotamus amphibius",24
"4551","Hippopotamus amphibius",61
"4552","Hippopotamus amphibius",57
"4553","Hippopotamus amphibius",95
"4554","Hippopotamus amphibius",19
"4555","Hippopotamus amphibius",47
"4556","Hippopotamus amphibius",61
"4557","Hippopotamus amphibius",67
"4558","Hippopotamus amphibius",24
"4559","Hippotragus equinus",31
"4560","Hippotragus equinus",12
"4561","Hippotragus equinus",52
"4562","Hippotragus equinus",16
"4563","Hippotragus equinus",11
"4564","Hippotragus equinus",11
"4565","Hippotragus niger",19
"4566","Hippotragus niger",10
"4567","Hippotragus niger",13
"4568","Hippotragus niger",27
"4569","Hippotragus niger",12
"4570","Hippotragus niger",13
"4571","Hippotragus niger",14
"4572","Hippotragus niger",23
"4573","Hippotragus niger",13
"4574","Hippotragus niger",18
"4575","Hippotragus niger",14
"4576","Hippotragus niger",11
"4577","Hippotragus niger",17
"4578","Hippotragus niger",18
"4579","Hippotragus niger",12
"4580","Hoplomys gymnurus",12
"4581","Hoplomys gymnurus",16
"4582","Hyaena hyaena",10
"4583","Hyaena hyaena",30
"4584","Hyaena hyaena",92
"4585","Hyaena hyaena",66
"4586","Hyaena hyaena",17
"4587","Hyaena hyaena",64
"4588","Hyaena hyaena",49
"4589","Hydrochoerus hydrochaeris",177
"4590","Hydrochoerus hydrochaeris",150
"4591","Hydrochoerus hydrochaeris",32
"4592","Hydrochoerus hydrochaeris",446
"4593","Hydrochoerus hydrochaeris",336
"4594","Hydrochoerus hydrochaeris",46
"4595","Hydrochoerus hydrochaeris",139
"4596","Hydrochoerus hydrochaeris",210
"4597","Hydrochoerus hydrochaeris",338
"4598","Hydrochoerus hydrochaeris",63
"4599","Hydrochoerus hydrochaeris",230
"4600","Hydrochoerus hydrochaeris",63
"4601","Hydrochoerus hydrochaeris",24
"4602","Hydrochoerus hydrochaeris",153
"4603","Hydrochoerus hydrochaeris",101
"4604","Hyemoschus aquaticus",23
"4605","Hyemoschus aquaticus",29
"4606","Hylaeamys megacephalus",12
"4607","Hylaeamys megacephalus",15
"4608","Hylochoerus meinertzhageni",18
"4609","Hylochoerus meinertzhageni",13
"4610","Hylochoerus meinertzhageni",15
"4611","Hylochoerus meinertzhageni",21
"4612","Hylochoerus meinertzhageni",30
"4613","Hylochoerus meinertzhageni",16
"4614","Hystrix africaeaustralis",23
"4615","Hystrix africaeaustralis",121
"4616","Hystrix africaeaustralis",10
"4617","Hystrix africaeaustralis",14
"4618","Hystrix africaeaustralis",36
"4619","Hystrix africaeaustralis",72
"4620","Hystrix africaeaustralis",35
"4621","Hystrix africaeaustralis",13
"4622","Hystrix africaeaustralis",52
"4623","Hystrix africaeaustralis",11
"4624","Hystrix africaeaustralis",18
"4625","Hystrix africaeaustralis",53
"4626","Hystrix africaeaustralis",115
"4627","Hystrix africaeaustralis",56
"4628","Hystrix africaeaustralis",29
"4629","Hystrix africaeaustralis",26
"4630","Hystrix africaeaustralis",26
"4631","Hystrix africaeaustralis",36
"4632","Hystrix africaeaustralis",110
"4633","Hystrix africaeaustralis",10
"4634","Hystrix africaeaustralis",42
"4635","Hystrix africaeaustralis",61
"4636","Hystrix africaeaustralis",39
"4637","Hystrix africaeaustralis",23
"4638","Hystrix africaeaustralis",218
"4639","Hystrix africaeaustralis",12
"4640","Hystrix africaeaustralis",62
"4641","Hystrix africaeaustralis",13
"4642","Hystrix africaeaustralis",16
"4643","Hystrix africaeaustralis",11
"4644","Hystrix africaeaustralis",101
"4645","Hystrix africaeaustralis",19
"4646","Hystrix africaeaustralis",151
"4647","Hystrix africaeaustralis",17
"4648","Hystrix africaeaustralis",54
"4649","Hystrix africaeaustralis",10
"4650","Hystrix africaeaustralis",16
"4651","Hystrix brachyura",15
"4652","Hystrix brachyura",26
"4653","Hystrix brachyura",10
"4654","Hystrix brachyura",31
"4655","Hystrix brachyura",24
"4656","Hystrix brachyura",22
"4657","Hystrix brachyura",17
"4658","Hystrix brachyura",13
"4659","Hystrix brachyura",29
"4660","Hystrix brachyura",10
"4661","Hystrix brachyura",24
"4662","Hystrix brachyura",15
"4663","Hystrix brachyura",20
"4664","Hystrix brachyura",11
"4665","Hystrix brachyura",34
"4666","Hystrix brachyura",16
"4667","Hystrix brachyura",31
"4668","Hystrix brachyura",23
"4669","Hystrix brachyura",12
"4670","Hystrix brachyura",84
"4671","Hystrix brachyura",22
"4672","Hystrix brachyura",24
"4673","Hystrix brachyura",13
"4674","Hystrix brachyura",22
"4675","Hystrix brachyura",30
"4676","Hystrix brachyura",10
"4677","Hystrix brachyura",19
"4678","Hystrix brachyura",27
"4679","Hystrix brachyura",29
"4680","Hystrix brachyura",15
"4681","Hystrix brachyura",19
"4682","Hystrix brachyura",28
"4683","Hystrix brachyura",30
"4684","Hystrix brachyura",14
"4685","Hystrix brachyura",43
"4686","Hystrix brachyura",28
"4687","Hystrix brachyura",21
"4688","Hystrix brachyura",41
"4689","Hystrix brachyura",33
"4690","Hystrix brachyura",10
"4691","Hystrix brachyura",18
"4692","Hystrix brachyura",26
"4693","Hystrix brachyura",11
"4694","Hystrix brachyura",13
"4695","Hystrix brachyura",20
"4696","Hystrix brachyura",10
"4697","Hystrix brachyura",17
"4698","Hystrix brachyura",18
"4699","Hystrix brachyura",12
"4700","Hystrix brachyura",16
"4701","Hystrix brachyura",34
"4702","Hystrix brachyura",12
"4703","Hystrix brachyura",18
"4704","Hystrix brachyura",23
"4705","Hystrix brachyura",21
"4706","Hystrix brachyura",21
"4707","Hystrix brachyura",60
"4708","Hystrix brachyura",16
"4709","Hystrix brachyura",21
"4710","Hystrix brachyura",23
"4711","Hystrix brachyura",35
"4712","Hystrix brachyura",32
"4713","Hystrix brachyura",16
"4714","Hystrix brachyura",45
"4715","Hystrix brachyura",15
"4716","Hystrix brachyura",18
"4717","Hystrix brachyura",13
"4718","Hystrix brachyura",34
"4719","Hystrix brachyura",22
"4720","Hystrix brachyura",39
"4721","Hystrix brachyura",14
"4722","Hystrix brachyura",16
"4723","Hystrix brachyura",17
"4724","Hystrix brachyura",30
"4725","Hystrix brachyura",15
"4726","Hystrix brachyura",23
"4727","Hystrix brachyura",17
"4728","Hystrix brachyura",18
"4729","Hystrix brachyura",10
"4730","Hystrix brachyura",14
"4731","Hystrix crassispinis",16
"4732","Hystrix crassispinis",13
"4733","Hystrix crassispinis",19
"4734","Hystrix cristata",19
"4735","Hystrix cristata",14
"4736","Hystrix cristata",24
"4737","Hystrix cristata",34
"4738","Hystrix cristata",15
"4739","Hystrix cristata",22
"4740","Hystrix cristata",53
"4741","Hystrix cristata",33
"4742","Hystrix cristata",38
"4743","Hystrix cristata",21
"4744","Hystrix cristata",17
"4745","Hystrix cristata",28
"4746","Hystrix cristata",10
"4747","Hystrix cristata",12
"4748","Hystrix cristata",19
"4749","Hystrix cristata",25
"4750","Ichneumia albicauda",32
"4751","Ichneumia albicauda",13
"4752","Ichneumia albicauda",14
"4753","Ichneumia albicauda",18
"4754","Ichneumia albicauda",16
"4755","Ichneumia albicauda",14
"4756","Ichneumia albicauda",23
"4757","Ichneumia albicauda",31
"4758","Ichneumia albicauda",11
"4759","Ichneumia albicauda",14
"4760","Ichneumia albicauda",24
"4761","Ichneumia albicauda",12
"4762","Ichneumia albicauda",22
"4763","Ichneumia albicauda",13
"4764","Ictonyx striatus",11
"4765","Ictonyx striatus",13
"4766","Ictonyx striatus",16
"4767","Ictonyx striatus",12
"4768","Ictonyx striatus",12
"4769","Ictonyx striatus",16
"4770","Ictonyx striatus",17
"4771","Ictonyx striatus",11
"4772","Kerodon rupestris",14
"4773","Kerodon rupestris",10
"4774","Kerodon rupestris",17
"4775","Kerodon rupestris",25
"4776","Kerodon rupestris",27
"4777","Kerodon rupestris",19
"4778","Kobus ellipsiprymnus",11
"4779","Kobus ellipsiprymnus",640
"4780","Kobus ellipsiprymnus",11
"4781","Kobus ellipsiprymnus",455
"4782","Kobus ellipsiprymnus",13
"4783","Kobus ellipsiprymnus",13
"4784","Kobus ellipsiprymnus",14
"4785","Kobus ellipsiprymnus",10
"4786","Kobus ellipsiprymnus",10
"4787","Kobus ellipsiprymnus",16
"4788","Kobus ellipsiprymnus",18
"4789","Kobus ellipsiprymnus",156
"4790","Kobus ellipsiprymnus",21
"4791","Kobus ellipsiprymnus",531
"4792","Kobus ellipsiprymnus",409
"4793","Kobus ellipsiprymnus",12
"4794","Kobus ellipsiprymnus",772
"4795","Kobus ellipsiprymnus",12
"4796","Kobus ellipsiprymnus",11
"4797","Kobus ellipsiprymnus",16
"4798","Kobus ellipsiprymnus",13
"4799","Kobus ellipsiprymnus",10
"4800","Kobus ellipsiprymnus",13
"4801","Kobus ellipsiprymnus",769
"4802","Kobus ellipsiprymnus",1126
"4803","Kobus ellipsiprymnus",16
"4804","Kobus ellipsiprymnus",1054
"4805","Kobus ellipsiprymnus",79
"4806","Kobus ellipsiprymnus",1048
"4807","Kobus ellipsiprymnus",1218
"4808","Kobus ellipsiprymnus",10
"4809","Kobus ellipsiprymnus",26
"4810","Kobus ellipsiprymnus",947
"4811","Kobus ellipsiprymnus",12
"4812","Kobus ellipsiprymnus",10
"4813","Kobus ellipsiprymnus",832
"4814","Kobus ellipsiprymnus",657
"4815","Kobus ellipsiprymnus",1213
"4816","Kobus ellipsiprymnus",90
"4817","Kobus ellipsiprymnus",317
"4818","Kobus ellipsiprymnus",802
"4819","Kobus ellipsiprymnus",478
"4820","Kobus ellipsiprymnus",675
"4821","Kobus ellipsiprymnus",581
"4822","Kobus ellipsiprymnus",23
"4823","Kobus ellipsiprymnus",691
"4824","Kobus ellipsiprymnus",539
"4825","Kobus ellipsiprymnus",19
"4826","Kobus ellipsiprymnus",20
"4827","Kobus ellipsiprymnus",728
"4828","Kobus ellipsiprymnus",692
"4829","Kobus ellipsiprymnus",449
"4830","Kobus ellipsiprymnus",706
"4831","Kobus ellipsiprymnus",10
"4832","Kobus ellipsiprymnus",593
"4833","Kobus kob",17
"4834","Kobus kob",12
"4835","Kobus vardonii",15
"4836","Lariscus hosei",18
"4837","Lariscus hosei",11
"4838","Lariscus insignis",34
"4839","Lariscus insignis",23
"4840","Lariscus insignis",15
"4841","Lariscus insignis",10
"4842","Leopardus geoffroyi",11
"4843","Leopardus geoffroyi",11
"4844","Leopardus guttulus",12
"4845","Leopardus guttulus",10
"4846","Leopardus pardalis",62
"4847","Leopardus pardalis",12
"4848","Leopardus pardalis",84
"4849","Leopardus pardalis",11
"4850","Leopardus pardalis",14
"4851","Leopardus pardalis",10
"4852","Leopardus pardalis",62
"4853","Leopardus pardalis",10
"4854","Leopardus pardalis",12
"4855","Leopardus pardalis",17
"4856","Leopardus pardalis",14
"4857","Leopardus pardalis",64
"4858","Leopardus pardalis",43
"4859","Leopardus pardalis",144
"4860","Leopardus pardalis",69
"4861","Leopardus pardalis",19
"4862","Leopardus pardalis",10
"4863","Leopardus pardalis",10
"4864","Leopardus pardalis",13
"4865","Leopardus pardalis",39
"4866","Leopardus pardalis",58
"4867","Leopardus pardalis",10
"4868","Leopardus pardalis",13
"4869","Leopardus pardalis",20
"4870","Leopardus pardalis",10
"4871","Leopardus pardalis",27
"4872","Leopardus pardalis",13
"4873","Leopardus pardalis",17
"4874","Leopardus pardalis",55
"4875","Leopardus pardalis",10
"4876","Leopardus pardalis",14
"4877","Leopardus pardalis",10
"4878","Leopardus pardalis",11
"4879","Leopardus pardalis",10
"4880","Leopardus pardalis",42
"4881","Leopardus pardalis",118
"4882","Leopardus pardalis",23
"4883","Leopardus pardalis",30
"4884","Leopardus pardalis",10
"4885","Leopardus pardalis",12
"4886","Leopardus pardalis",42
"4887","Leopardus pardalis",35
"4888","Leopardus pardalis",13
"4889","Leopardus pardalis",13
"4890","Leopardus pardalis",13
"4891","Leopardus pardalis",10
"4892","Leopardus pardalis",10
"4893","Leopardus pardalis",12
"4894","Leopardus pardalis",50
"4895","Leopardus pardalis",142
"4896","Leopardus pardalis",45
"4897","Leopardus pardalis",25
"4898","Leopardus pardalis",30
"4899","Leopardus pardalis",15
"4900","Leopardus pardalis",73
"4901","Leopardus pardalis",25
"4902","Leopardus pardalis",11
"4903","Leopardus pardalis",14
"4904","Leopardus pardalis",37
"4905","Leopardus pardalis",25
"4906","Leopardus pardalis",59
"4907","Leopardus pardalis",17
"4908","Leopardus pardalis",21
"4909","Leopardus pardalis",14
"4910","Leopardus pardalis",10
"4911","Leopardus pardalis",48
"4912","Leopardus pardalis",12
"4913","Leopardus pardalis",35
"4914","Leopardus pardalis",13
"4915","Leopardus pardalis",14
"4916","Leopardus pardalis",10
"4917","Leopardus pardalis",30
"4918","Leopardus pardalis",12
"4919","Leopardus pardalis",12
"4920","Leopardus pardalis",11
"4921","Leopardus pardalis",10
"4922","Leopardus pardalis",12
"4923","Leopardus pardalis",10
"4924","Leopardus pardalis",16
"4925","Leopardus pardalis",10
"4926","Leopardus pardalis",10
"4927","Leopardus pardalis",21
"4928","Leopardus pardalis",19
"4929","Leopardus pardalis",36
"4930","Leopardus pardalis",13
"4931","Leopardus tigrinus",13
"4932","Leopardus tigrinus",20
"4933","Leopardus tigrinus",43
"4934","Leopardus tigrinus",11
"4935","Leopardus tigrinus",13
"4936","Leopardus tigrinus",14
"4937","Leopardus tigrinus",10
"4938","Leopardus tigrinus",10
"4939","Leopardus tigrinus",11
"4940","Leopardus tigrinus",11
"4941","Leopardus tigrinus",14
"4942","Leopardus tigrinus",15
"4943","Leopardus tigrinus",13
"4944","Leopardus tigrinus",12
"4945","Leopardus wiedii",14
"4946","Leopardus wiedii",10
"4947","Leopardus wiedii",18
"4948","Leopardus wiedii",10
"4949","Leopardus wiedii",59
"4950","Leopardus wiedii",10
"4951","Leopardus wiedii",14
"4952","Leopardus wiedii",11
"4953","Leopardus wiedii",17
"4954","Leopardus wiedii",36
"4955","Leopardus wiedii",12
"4956","Leopoldamys sabanus",14
"4957","Leopoldamys sabanus",13
"4958","Leopoldamys sabanus",42
"4959","Leopoldamys sabanus",20
"4960","Leopoldamys sabanus",16
"4961","Leopoldamys sabanus",11
"4962","Leopoldamys sabanus",15
"4963","Lepilemur fleuretae",11
"4964","Leptailurus serval",10
"4965","Leptailurus serval",20
"4966","Leptailurus serval",11
"4967","Leptailurus serval",13
"4968","Leptailurus serval",28
"4969","Leptailurus serval",10
"4970","Leptailurus serval",12
"4971","Leptailurus serval",17
"4972","Leptailurus serval",19
"4973","Leptailurus serval",37
"4974","Leptailurus serval",15
"4975","Leptailurus serval",15
"4976","Leptailurus serval",12
"4977","Leptailurus serval",13
"4978","Leptailurus serval",18
"4979","Leptailurus serval",13
"4980","Leptailurus serval",15
"4981","Leptailurus serval",20
"4982","Leptailurus serval",11
"4983","Leptailurus serval",23
"4984","Leptailurus serval",33
"4985","Leptailurus serval",21
"4986","Leptailurus serval",20
"4987","Leptailurus serval",20
"4988","Leptailurus serval",11
"4989","Lepus americanus",122
"4990","Lepus americanus",146
"4991","Lepus americanus",415
"4992","Lepus americanus",78
"4993","Lepus americanus",122
"4994","Lepus americanus",320
"4995","Lepus americanus",345
