"species","hyp.ref","prob"
"Ammospermophilus harrisii","Diurnal",0.997262804973481
"Ammospermophilus harrisii","Diurnal",0.947775275694528
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.971665457202564
"Ammospermophilus harrisii","Diurnal",0.994401099660539
"Ammospermophilus harrisii","Diurnal",0.998699783628808
"Ammospermophilus harrisii","Diurnal",0.994500788789554
"Ammospermophilus harrisii","Diurnal",0.999979019752529
"Ammospermophilus harrisii","Diurnal",0.940441527054815
"Ammospermophilus harrisii","Diurnal",0.999968936179139
"Ammospermophilus harrisii","Diurnal",0.925940031609525
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.999601646995951
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus harrisii","Diurnal",0.912993552779624
"Ammospermophilus harrisii","Diurnal",1
"Ammospermophilus leucurus","Diurnal",0.999612727916541
"Ammospermophilus leucurus","Diurnal",0.999989213791557
"Ammospermophilus leucurus","Diurnal",0.998612667608851
"Ammospermophilus leucurus","Diurnal",0.999916474449026
"Ammospermophilus leucurus","Diurnal",0.980632082341634
"Antechinus agilis","Nocturnal",0.900606182184475
"Antechinus agilis","Nocturnal",0.297480696911019
"Antechinus agilis","Nocturnal",0.784224681208392
"Antechinus minimus","Crepuscular",0
"Antechinus swainsonii","Cathemeral",0.294476150354609
"Antechinus swainsonii","Cathemeral",0.84622970400682
"Antidorcas marsupialis","Cathemeral",0.00590594026791197
"Antidorcas marsupialis","Cathemeral",0.0178578014446769
"Antidorcas marsupialis","Cathemeral",0.043700655031526
"Antidorcas marsupialis","Cathemeral",0.0117137435241248
"Antidorcas marsupialis","Cathemeral",0.0180677890103957
"Antidorcas marsupialis","Cathemeral",0.277250190973235
"Antidorcas marsupialis","Cathemeral",0.0562480698668283
"Antidorcas marsupialis","Cathemeral",0.0156582263675999
"Antidorcas marsupialis","Cathemeral",7.35064114709877e-05
"Antidorcas marsupialis","Cathemeral",0.0752645515739072
"Antidorcas marsupialis","Cathemeral",0.00476869746412228
