"species","hyp.ref","prob"
"Cuniculus paca","Nocturnal",0.989090504088814
"Cuniculus paca","Nocturnal",0.982010609103987
"Cuniculus paca","Nocturnal",0.988454214654159
"Cuniculus paca","Nocturnal",0.847709278529151
"Cuniculus paca","Nocturnal",0.980597376413911
"Cuniculus paca","Nocturnal",0.948946748931673
"Cuniculus paca","Nocturnal",0.998894242637615
"Cuniculus paca","Nocturnal",0.990136782040956
"Cuniculus paca","Nocturnal",0.990198227356989
"Cuniculus paca","Nocturnal",0.997796961076848
"Cuniculus paca","Nocturnal",0.999595568011771
"Cuniculus paca","Nocturnal",0.963937968978638
"Cuniculus paca","Nocturnal",0.994509650167147
"Cuniculus paca","Nocturnal",0.956757384112261
"Cuniculus paca","Nocturnal",0.946657116238756
"Cuniculus paca","Nocturnal",0.998257073700804
"Cuniculus paca","Nocturnal",0.982817124813561
"Cuniculus paca","Nocturnal",0.999763857855916
"Cuniculus paca","Nocturnal",0.81725807254059
"Cuniculus paca","Nocturnal",0.99917746152746
"Cuniculus paca","Nocturnal",0.98085858979839
"Cuniculus paca","Nocturnal",0.907998622225162
"Cuniculus paca","Nocturnal",0.945699432501995
"Cuniculus paca","Nocturnal",0.997408429388163
"Cuniculus paca","Nocturnal",0.999217821715678
"Cuniculus paca","Nocturnal",0.986561574424665
"Cuniculus paca","Nocturnal",0.607008043995283
"Cuniculus paca","Nocturnal",0.999711661655274
"Cuniculus paca","Nocturnal",0.999386693640811
"Cuniculus paca","Nocturnal",0.981448866858879
"Cuniculus paca","Nocturnal",0.99998758238352
"Cuniculus paca","Nocturnal",0.998565636836483
"Cuniculus paca","Nocturnal",0.990658307815397
"Cuniculus paca","Nocturnal",0.999986683199784
"Cuniculus paca","Nocturnal",0.858309021034193
"Cuniculus paca","Nocturnal",0.971529614732467
"Cuniculus paca","Nocturnal",0.88168864692264
"Cuniculus paca","Nocturnal",0.9856777875267
"Cuniculus paca","Nocturnal",0.971840299734011
"Cuniculus paca","Nocturnal",0.995713238546093
"Cuniculus paca","Nocturnal",0.591576700484558
"Cuniculus paca","Nocturnal",0.991007421774225
"Cuniculus paca","Nocturnal",0.998671840241461
"Cuniculus paca","Nocturnal",0.999440180190519
"Cuniculus paca","Nocturnal",0.997910181704531
"Cuniculus paca","Nocturnal",0.945836952855024
"Cuniculus paca","Nocturnal",0.999489301292623
"Cuniculus paca","Nocturnal",0.988847364936258
"Cuniculus paca","Nocturnal",0.988088784528046
"Cuniculus paca","Nocturnal",0.988419112762422
"Cuniculus paca","Nocturnal",0.994169745066482
"Cuniculus paca","Nocturnal",0.80718821571079
"Cuniculus paca","Nocturnal",0.999343517054439
"Cuniculus paca","Nocturnal",0.976499966161079
"Cuniculus paca","Nocturnal",0.956868201246563
"Cuniculus paca","Nocturnal",0.99852477194343
"Cuniculus paca","Nocturnal",0.920400799558992
"Cuniculus paca","Nocturnal",0.982780312027928
"Cuniculus paca","Nocturnal",0.980365271936317
"Cuniculus paca","Nocturnal",0.993328837533193
"Cuniculus paca","Nocturnal",0.999080997023651
"Cuniculus paca","Nocturnal",0.988715385293233
"Cuniculus paca","Nocturnal",0.97469061136508
"Cuniculus paca","Nocturnal",0.994001359250284
"Cuniculus paca","Nocturnal",0.999783085186056
"Cuniculus paca","Nocturnal",0.998616233369321
"Cuniculus paca","Nocturnal",0.999228868265334
"Cuniculus paca","Nocturnal",0.990632232382489
"Cuniculus paca","Nocturnal",0.962518275785566
"Cuniculus paca","Nocturnal",0.999700112659761
"Cuniculus paca","Nocturnal",0.950250723396565
"Cuniculus paca","Nocturnal",0.990259954778269
"Cuniculus paca","Nocturnal",0.999916338678681
"Cuniculus paca","Nocturnal",0.996941733733218
"Cuniculus paca","Nocturnal",0.990568502200166
"Cuniculus paca","Nocturnal",0.985565416689366
"Cuniculus paca","Nocturnal",0.998499532489127
"Cuniculus paca","Nocturnal",0.999975497971726
"Cuniculus paca","Nocturnal",0.983563646466432
"Cuniculus paca","Nocturnal",0.99249863396394
"Cuniculus paca","Nocturnal",0.998457849431098
"Cuniculus paca","Nocturnal",0.997278325303717
"Cuniculus paca","Nocturnal",0.999995561340629
"Cuniculus paca","Nocturnal",0.999932283911662
"Cuniculus paca","Nocturnal",0.985983618649209
"Cuniculus paca","Nocturnal",0.993390443481523
"Cuniculus paca","Nocturnal",0.999334305458695
"Cuniculus paca","Nocturnal",0.983119902550981
"Cuniculus paca","Nocturnal",0.873533681910401
"Cuniculus paca","Nocturnal",0.993248059296972
"Cuniculus paca","Nocturnal",0.995398321279617
"Cuniculus paca","Nocturnal",0.994271338418785
"Cuniculus paca","Nocturnal",0.862371627970918
"Cuniculus paca","Nocturnal",0.812374780767934
"Cuniculus paca","Nocturnal",0.999870122084923
"Cuniculus paca","Nocturnal",0.627335174064706
"Cuniculus paca","Nocturnal",0.996586866772406
"Cuniculus paca","Nocturnal",0.999995549085185
"Cuniculus paca","Nocturnal",0.945669066580158
"Cuniculus paca","Nocturnal",0.853406385440344
"Cuniculus paca","Nocturnal",0.999772425655958
"Cuniculus paca","Nocturnal",0.985801102353511
"Cuniculus paca","Nocturnal",0.997050633281562
"Cuniculus paca","Nocturnal",0.906137347900606
"Cuniculus paca","Nocturnal",0.987977212268058
"Cuniculus paca","Nocturnal",0.964840356126262
"Cuniculus paca","Nocturnal",0.847921220954118
"Cuniculus paca","Nocturnal",0.902317944809429
"Cuniculus paca","Nocturnal",0.98643689265206
"Cuniculus paca","Nocturnal",0.999348987060768
"Cuniculus paca","Nocturnal",0.978582855187523
"Cuniculus paca","Nocturnal",0.962682334627922
"Cuniculus paca","Nocturnal",0.968457175849262
"Cuniculus paca","Nocturnal",0.876383382826873
"Cuniculus paca","Nocturnal",0.999895337207341
"Cuniculus paca","Nocturnal",0.264217968583783
"Cuniculus paca","Nocturnal",0.986043522180209
"Cuniculus paca","Nocturnal",0.986509070395813
"Cuniculus paca","Nocturnal",0.997806101229183
"Cuniculus paca","Nocturnal",0.989829116977394
"Cuniculus paca","Nocturnal",0.908819200301248
"Cuniculus paca","Nocturnal",0.0200221708178221
"Cuniculus paca","Nocturnal",0.987008103422985
"Cuniculus paca","Nocturnal",0.997704597640687
"Cuniculus paca","Nocturnal",0.988973350405417
"Cuniculus paca","Nocturnal",0.803285924768682
"Cuniculus paca","Nocturnal",0.971365017021441
"Cuniculus paca","Nocturnal",0.986501983710193
"Cuniculus paca","Nocturnal",0.944316833955434
"Cuniculus paca","Nocturnal",0.949933507814101
"Cuniculus paca","Nocturnal",0.999638652069353
"Cuniculus taczanowskii","Nocturnal",0.207202047079003
"Cuniculus taczanowskii","Nocturnal",0.956496064729921
"Cuniculus taczanowskii","Nocturnal",0.895933977053504
"Cuniculus taczanowskii","Nocturnal",0.993779185005387
"Cuniculus taczanowskii","Nocturnal",0.964165803713123
"Cuon alpinus","Cathemeral",0.0436707432969646
"Cuon alpinus","Cathemeral",0.0296489756175447
"Cynomys ludovicianus","Diurnal",1
"Cynomys ludovicianus","Diurnal",1
"Cynomys ludovicianus","Diurnal",0.999639557680894
"Cynomys ludovicianus","Diurnal",0.999997037942897
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",0.953418464335403
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",0.258650576916139
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",0.014389453219368
"Dama dama","Cathemeral",0.27132396485988
"Dama dama","Cathemeral",0.466479645444594
"Dama dama","Cathemeral",0.00187567558412604
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",0
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",0.125618384214038
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",1
"Dama dama","Cathemeral",0.0304963744465708
"Damaliscus lunatus","Diurnal",0.786122038214855
"Damaliscus lunatus","Diurnal",0.973107017608592
"Damaliscus lunatus","Diurnal",0.927908786077083
"Damaliscus lunatus","Diurnal",0.926716046346483
"Damaliscus lunatus","Diurnal",0.999870734260612
"Damaliscus lunatus","Diurnal",0.994627955695398
"Damaliscus lunatus","Diurnal",0.98115894048659
"Damaliscus lunatus","Diurnal",0.979190051070705
"Damaliscus lunatus","Diurnal",0.864751084711873
"Damaliscus lunatus","Diurnal",0.963938207385063
"Damaliscus lunatus","Diurnal",0.00301949725358706
"Damaliscus lunatus","Diurnal",0.802252185724122
"Damaliscus lunatus","Diurnal",0.990268754312938
"Damaliscus lunatus","Diurnal",0.639846409637177
"Damaliscus lunatus","Diurnal",0.978045146832801
"Damaliscus lunatus","Diurnal",0.94002853853305
"Damaliscus lunatus","Diurnal",0.971029206752203
"Damaliscus lunatus","Diurnal",0.996603108453738
"Damaliscus lunatus","Diurnal",0.0224043129785892
"Damaliscus lunatus","Diurnal",0.988868557765907
"Damaliscus lunatus","Diurnal",0.999974612404116
"Damaliscus lunatus","Diurnal",0.953586433948915
"Damaliscus lunatus","Diurnal",0.941664657736848
"Damaliscus lunatus","Diurnal",0.996459543312985
"Damaliscus lunatus","Diurnal",0.770393023730372
"Damaliscus lunatus","Diurnal",0.988755937632506
"Damaliscus lunatus","Diurnal",0.982836428897149
"Damaliscus lunatus","Diurnal",0.376139361595284
"Damaliscus lunatus","Diurnal",0.840393767210835
"Damaliscus lunatus","Diurnal",0.995101287905361
"Damaliscus lunatus","Diurnal",0.944502700562622
"Damaliscus lunatus","Diurnal",0.990497063846453
"Damaliscus lunatus","Diurnal",0.681144074259562
"Damaliscus lunatus","Diurnal",0.822012226143173
"Damaliscus pygargus","Diurnal",0
"Dasycercus blythi","Nocturnal",0
"Dasycercus blythi","Nocturnal",0.0972904289140663
"Dasycercus blythi","Nocturnal",0.657120014848681
"Dasycercus blythi","Nocturnal",0.0558558689823989
"Dasycercus blythi","Nocturnal",0.983666381251649
"Dasycercus blythi","Nocturnal",0.0653073820060772
"Dasycercus blythi","Nocturnal",0.962277856364383
"Dasycercus blythi","Nocturnal",0
"Dasycercus blythi","Nocturnal",0.92034241312022
"Dasycercus blythi","Nocturnal",0.0335839786792249
"Dasycercus blythi","Nocturnal",0.0172387225539138
"Dasycercus blythi","Nocturnal",0.551994328967253
"Dasycercus blythi","Nocturnal",0.316957545642875
"Dasyprocta azarae","Diurnal",0.965193687127455
"Dasyprocta azarae","Diurnal",1
"Dasyprocta azarae","Diurnal",0.99940850444651
"Dasyprocta azarae","Diurnal",1
"Dasyprocta azarae","Diurnal",0.999946397897259
"Dasyprocta azarae","Diurnal",1
"Dasyprocta azarae","Diurnal",1
"Dasyprocta azarae","Diurnal",0.998974376444383
"Dasyprocta azarae","Diurnal",1
"Dasyprocta azarae","Diurnal",0.988619112634504
"Dasyprocta azarae","Diurnal",0.998199607406923
"Dasyprocta azarae","Diurnal",0.999848386219877
"Dasyprocta azarae","Diurnal",0.998197501290242
"Dasyprocta azarae","Diurnal",0.999675369102255
"Dasyprocta azarae","Diurnal",0.999111431901289
"Dasyprocta azarae","Diurnal",0.999704846163484
"Dasyprocta azarae","Diurnal",0.99998434669497
"Dasyprocta azarae","Diurnal",0.992840368810629
"Dasyprocta azarae","Diurnal",0.957382192722321
"Dasyprocta azarae","Diurnal",0.995923905763501
"Dasyprocta azarae","Diurnal",1
"Dasyprocta azarae","Diurnal",0.982299512823984
"Dasyprocta azarae","Diurnal",0.999479966281255
"Dasyprocta azarae","Diurnal",0.99875613543794
"Dasyprocta azarae","Diurnal",0.999996974625632
"Dasyprocta azarae","Diurnal",0.982766650965402
"Dasyprocta azarae","Diurnal",0.999146013422985
"Dasyprocta azarae","Diurnal",0.999998494903126
"Dasyprocta azarae","Diurnal",0.999801766562369
"Dasyprocta azarae","Diurnal",0.999826490489437
"Dasyprocta azarae","Diurnal",0.995862428436379
"Dasyprocta azarae","Diurnal",0.999792853075798
"Dasyprocta fuliginosa","Diurnal",0.994611145972711
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.999806875683318
"Dasyprocta fuliginosa","Diurnal",0.999956376336254
"Dasyprocta fuliginosa","Diurnal",0.995849512293699
"Dasyprocta fuliginosa","Diurnal",0.996623408754145
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.984103935728483
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.999736722554409
"Dasyprocta fuliginosa","Diurnal",0.996968442438218
"Dasyprocta fuliginosa","Diurnal",0.998473928055969
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.986783423338885
"Dasyprocta fuliginosa","Diurnal",0.998489364104625
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.92075544946867
"Dasyprocta fuliginosa","Diurnal",0.983517023511616
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.993655724388211
"Dasyprocta fuliginosa","Diurnal",0.989827790096178
"Dasyprocta fuliginosa","Diurnal",0.997326766312029
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.999937059153826
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.98685467474733
"Dasyprocta fuliginosa","Diurnal",0.99999843007811
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.999979114465793
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.997693805628501
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.941170313858161
"Dasyprocta fuliginosa","Diurnal",0.994150709481122
"Dasyprocta fuliginosa","Diurnal",0.999241407457887
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta fuliginosa","Diurnal",0.997831378546848
"Dasyprocta fuliginosa","Diurnal",1
"Dasyprocta iacki","Diurnal",0.998460516791412
"Dasyprocta iacki","Diurnal",0.999145615186527
"Dasyprocta iacki","Diurnal",0.995339807129002
"Dasyprocta iacki","Diurnal",0.99937873588885
"Dasyprocta iacki","Diurnal",0.997495336277099
"Dasyprocta iacki","Diurnal",0.995834433998628
"Dasyprocta iacki","Diurnal",0.992363935121107
"Dasyprocta iacki","Diurnal",0.994223067298818
"Dasyprocta iacki","Diurnal",0.995592633862529
"Dasyprocta leporina","Diurnal",0.999996975182644
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.999479462585254
"Dasyprocta leporina","Diurnal",0.99583610708053
"Dasyprocta leporina","Diurnal",0.999899977559855
"Dasyprocta leporina","Diurnal",0.994945889933728
"Dasyprocta leporina","Diurnal",0.999991123927466
"Dasyprocta leporina","Diurnal",0.999990580280283
"Dasyprocta leporina","Diurnal",0.999427983249352
"Dasyprocta leporina","Diurnal",0.999995079412032
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.999992635028868
"Dasyprocta leporina","Diurnal",0.999800769124904
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.999823471022212
"Dasyprocta leporina","Diurnal",0.999993847107248
"Dasyprocta leporina","Diurnal",0.999466721782601
"Dasyprocta leporina","Diurnal",0.999980570565246
"Dasyprocta leporina","Diurnal",0.999997053716845
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.999915700706491
"Dasyprocta leporina","Diurnal",0.998818899814956
"Dasyprocta leporina","Diurnal",0.996641398950959
"Dasyprocta leporina","Diurnal",0.998774899083455
"Dasyprocta leporina","Diurnal",0.999332724120158
"Dasyprocta leporina","Diurnal",0.986317298653493
"Dasyprocta leporina","Diurnal",0.999732705376876
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.99999850627914
"Dasyprocta leporina","Diurnal",0.99835831372325
"Dasyprocta leporina","Diurnal",0.999692410981583
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.999931564973013
"Dasyprocta leporina","Diurnal",0.99999383086625
"Dasyprocta leporina","Diurnal",0.999642443082865
"Dasyprocta leporina","Diurnal",0.999964488282876
"Dasyprocta leporina","Diurnal",0.955913314887355
"Dasyprocta leporina","Diurnal",0.99999694346195
"Dasyprocta leporina","Diurnal",0.998682434309339
"Dasyprocta leporina","Diurnal",0.999934851967625
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.999909883766305
"Dasyprocta leporina","Diurnal",0.99987013383996
"Dasyprocta leporina","Diurnal",0.999998465014212
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.997361077679189
"Dasyprocta leporina","Diurnal",0.772953922582285
"Dasyprocta leporina","Diurnal",0.999956294356529
"Dasyprocta leporina","Diurnal",0.999928737481191
"Dasyprocta leporina","Diurnal",0.99995443085304
"Dasyprocta leporina","Diurnal",0.997248572254791
"Dasyprocta leporina","Diurnal",0.994922065200929
"Dasyprocta leporina","Diurnal",0.999905593474517
"Dasyprocta leporina","Diurnal",0.999983650845041
"Dasyprocta leporina","Diurnal",1
"Dasyprocta leporina","Diurnal",0.995961690749331
"Dasyprocta leporina","Diurnal",0.959825534325502
"Dasyprocta leporina","Diurnal",0.999998489730931
"Dasyprocta leporina","Diurnal",0.99957007326593
"Dasyprocta leporina","Diurnal",0.941289964584905
"Dasyprocta prymnolopha","Diurnal",0.986184231498606
"Dasyprocta prymnolopha","Diurnal",0.999309864739574
"Dasyprocta prymnolopha","Diurnal",0.999151054765227
"Dasyprocta prymnolopha","Diurnal",0.969300631436821
"Dasyprocta prymnolopha","Diurnal",0.612492428022778
"Dasyprocta prymnolopha","Diurnal",0.982038314026295
"Dasyprocta prymnolopha","Diurnal",0.874757234745519
"Dasyprocta prymnolopha","Diurnal",0.995836012364886
"Dasyprocta prymnolopha","Diurnal",0.955633599085398
"Dasyprocta punctata","Diurnal",0.997973479612762
"Dasyprocta punctata","Diurnal",0.999986421862466
"Dasyprocta punctata","Diurnal",0.999998458904327
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.995050568765838
"Dasyprocta punctata","Diurnal",0.99997346774284
"Dasyprocta punctata","Diurnal",0.999444203268919
"Dasyprocta punctata","Diurnal",0.999988889313135
"Dasyprocta punctata","Diurnal",0.985914061026651
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.995076440630687
"Dasyprocta punctata","Diurnal",0.994046068874582
"Dasyprocta punctata","Diurnal",0.999961673362975
"Dasyprocta punctata","Diurnal",0.999998510871234
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.398403409896629
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.982425770543079
"Dasyprocta punctata","Diurnal",0.999288145369233
"Dasyprocta punctata","Diurnal",0.255756939066507
"Dasyprocta punctata","Diurnal",0.971226088295038
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.98705405089798
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.999970492930488
"Dasyprocta punctata","Diurnal",0.999998527898154
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.991230760197083
"Dasyprocta punctata","Diurnal",0.982978169896413
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.965393954497841
"Dasyprocta punctata","Diurnal",0.999272366890661
"Dasyprocta punctata","Diurnal",0.986322351821696
"Dasyprocta punctata","Diurnal",0.897451694538091
"Dasyprocta punctata","Diurnal",0.99089845040898
"Dasyprocta punctata","Diurnal",0.999210646254208
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.98663031805299
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.996883000432266
"Dasyprocta punctata","Diurnal",0.993551053073279
"Dasyprocta punctata","Diurnal",0.999883486219925
"Dasyprocta punctata","Diurnal",0.989497739305725
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.87974933353174
"Dasyprocta punctata","Diurnal",0.994052909599033
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.915730777058217
"Dasyprocta punctata","Diurnal",0.999924000570252
"Dasyprocta punctata","Diurnal",1
"Dasyprocta punctata","Diurnal",0.983449456968813
"Dasyprocta variegata","Diurnal",0.988972375417359
"Dasyprocta variegata","Diurnal",0.993163505743133
"Dasyprocta variegata","Diurnal",0.999980755179149
"Dasyprocta variegata","Diurnal",0.996593487197456
"Dasyprocta variegata","Diurnal",0.998136899892909
"Dasyprocta variegata","Diurnal",0.998698789386637
"Dasyprocta variegata","Diurnal",0.999537189922541
"Dasyprocta variegata","Diurnal",0.997381046560205
"Dasyprocta variegata","Diurnal",0.990962908682972
"Dasyprocta variegata","Diurnal",0.997241038098279
"Dasyprocta variegata","Diurnal",0.985612272572246
"Dasyprocta variegata","Diurnal",0.996571348356527
"Dasyprocta variegata","Diurnal",0.996535631833839
"Dasyprocta variegata","Diurnal",0.998563998161969
"Dasyprocta variegata","Diurnal",0.998959473842932
"Dasyprocta variegata","Diurnal",0.997696866083788
"Dasyprocta variegata","Diurnal",0.999540724582196
"Dasyprocta variegata","Diurnal",0.99648261644643
"Dasypus kappleri","Nocturnal",0.975915978102287
"Dasypus kappleri","Nocturnal",0.999590432881841
"Dasypus kappleri","Nocturnal",0.994952231399625
"Dasypus kappleri","Nocturnal",0.993917120623356
"Dasypus kappleri","Nocturnal",0.903109751502227
"Dasypus kappleri","Nocturnal",0.989072783843795
"Dasypus kappleri","Nocturnal",0.851813506522861
"Dasypus kappleri","Nocturnal",0.943577436655316
"Dasypus kappleri","Nocturnal",0.999463966670525
"Dasypus kappleri","Nocturnal",0.946595997993564
"Dasypus kappleri","Nocturnal",0.971448075287134
"Dasypus kappleri","Nocturnal",0.986476665525219
"Dasypus kappleri","Nocturnal",0.954020019625788
"Dasypus kappleri","Nocturnal",0.973874069929548
"Dasypus kappleri","Nocturnal",0.988812637840021
"Dasypus kappleri","Nocturnal",0.957258450155926
"Dasypus kappleri","Nocturnal",0.998344185028072
"Dasypus kappleri","Nocturnal",0.814512703720063
"Dasypus kappleri","Nocturnal",0.971907831731858
"Dasypus kappleri","Nocturnal",0.997336020284139
"Dasypus kappleri","Nocturnal",0.962474346413385
"Dasypus kappleri","Nocturnal",0.998225171597412
"Dasypus kappleri","Nocturnal",0.988217380121952
"Dasypus kappleri","Nocturnal",0.997326706641866
"Dasypus kappleri","Nocturnal",0.940241032950166
"Dasypus kappleri","Nocturnal",0.995655880112632
"Dasypus kappleri","Nocturnal",0.998075535977965
"Dasypus kappleri","Nocturnal",0.997785974109862
"Dasypus kappleri","Nocturnal",0.946780758952526
"Dasypus novemcinctus","Nocturnal",0.946569629943438
"Dasypus novemcinctus","Nocturnal",0.922662784825506
"Dasypus novemcinctus","Nocturnal",0.986727384805212
"Dasypus novemcinctus","Nocturnal",0.936768349336365
"Dasypus novemcinctus","Nocturnal",0.988666700039838
"Dasypus novemcinctus","Nocturnal",0.905569977175126
"Dasypus novemcinctus","Nocturnal",0.997319485234141
"Dasypus novemcinctus","Nocturnal",0.999513526544412
"Dasypus novemcinctus","Nocturnal",0.990820666270974
"Dasypus novemcinctus","Nocturnal",0.944926113925512
"Dasypus novemcinctus","Nocturnal",0.995240610800496
"Dasypus novemcinctus","Nocturnal",0.990929615599856
"Dasypus novemcinctus","Nocturnal",0.932962575844016
"Dasypus novemcinctus","Nocturnal",0.799563613202404
"Dasypus novemcinctus","Nocturnal",0.89469785334385
"Dasypus novemcinctus","Nocturnal",0.957310683355221
"Dasypus novemcinctus","Nocturnal",0.945675734491745
"Dasypus novemcinctus","Nocturnal",0.878851912572302
"Dasypus novemcinctus","Nocturnal",0.996469383562988
"Dasypus novemcinctus","Nocturnal",0.881672456328552
"Dasypus novemcinctus","Nocturnal",0.996170826339258
"Dasypus novemcinctus","Nocturnal",0.997645957563156
"Dasypus novemcinctus","Nocturnal",0.956940552119185
"Dasypus novemcinctus","Nocturnal",0.698507666846055
"Dasypus novemcinctus","Nocturnal",0.994035302015966
"Dasypus novemcinctus","Nocturnal",0.983732115966076
"Dasypus novemcinctus","Nocturnal",0.630463394072234
"Dasypus novemcinctus","Nocturnal",0.985374108586102
"Dasypus novemcinctus","Nocturnal",0.990648675776053
"Dasypus novemcinctus","Nocturnal",0.99811756004056
"Dasypus novemcinctus","Nocturnal",0.94352114474644
"Dasypus novemcinctus","Nocturnal",0.946477394787579
"Dasypus novemcinctus","Nocturnal",0.909302906611593
"Dasypus novemcinctus","Nocturnal",0.946844418898219
"Dasypus novemcinctus","Nocturnal",0.855932988097596
"Dasypus novemcinctus","Nocturnal",0.0640419671707119
"Dasypus novemcinctus","Nocturnal",0.9221616676996
"Dasypus novemcinctus","Nocturnal",0.999035819509703
"Dasypus novemcinctus","Nocturnal",0.92424405485746
"Dasypus novemcinctus","Nocturnal",0.974544601967595
"Dasypus novemcinctus","Nocturnal",0.96930753931731
"Dasypus novemcinctus","Nocturnal",0.983603714614462
"Dasypus novemcinctus","Nocturnal",0.878701046668566
"Dasypus novemcinctus","Nocturnal",0.983334591296129
"Dasypus novemcinctus","Nocturnal",0.992503460560657
"Dasypus novemcinctus","Nocturnal",0.996484249156765
"Dasypus novemcinctus","Nocturnal",0.594844039490241
"Dasypus novemcinctus","Nocturnal",0.998498567876448
"Dasypus novemcinctus","Nocturnal",0.766412879310342
"Dasypus novemcinctus","Nocturnal",0.853650308425807
"Dasypus novemcinctus","Nocturnal",0.942392875378043
"Dasypus novemcinctus","Nocturnal",0.96905025284393
"Dasypus novemcinctus","Nocturnal",0.928071138638853
"Dasypus novemcinctus","Nocturnal",0.912028742327351
"Dasypus novemcinctus","Nocturnal",0.897993384097507
"Dasypus novemcinctus","Nocturnal",0.959474233385696
"Dasypus novemcinctus","Nocturnal",0.99046861497742
"Dasypus novemcinctus","Nocturnal",0.362234170380306
"Dasypus novemcinctus","Nocturnal",0.775994514607369
"Dasypus novemcinctus","Nocturnal",0.989235876311748
"Dasypus novemcinctus","Nocturnal",0.854131682507508
"Dasypus novemcinctus","Nocturnal",0.0234809779071713
"Dasypus novemcinctus","Nocturnal",0.995670141825019
"Dasypus novemcinctus","Nocturnal",0.90376627921586
"Dasypus novemcinctus","Nocturnal",0.461731741163545
"Dasypus novemcinctus","Nocturnal",0.971710222415786
"Dasypus novemcinctus","Nocturnal",0.965918135179167
"Dasypus novemcinctus","Nocturnal",0
"Dasypus novemcinctus","Nocturnal",0.790302743628162
"Dasypus novemcinctus","Nocturnal",0.263759970930444
"Dasypus novemcinctus","Nocturnal",0.559054133097479
"Dasypus novemcinctus","Nocturnal",0.590508183776467
"Dasypus novemcinctus","Nocturnal",0.996097290612377
"Dasypus novemcinctus","Nocturnal",0.992136928354336
